iter	MAPE	RMSE
3191	7.485139344	286721.9637
3192	7.481915145	286716.255
3193	7.481455598	286714.4116
3194	7.48235854	286706.4818
3195	7.488543861	286705.7374
3196	7.482029237	286690.9076
3197	7.505702996	286672.4151
3198	7.474873938	286665.7289
3199	7.439144444	286639.0423
3200	7.444186761	286629.4043
3201	7.445749133	286624.8813
3202	7.433453486	286507.0619
3203	7.435215961	286504.0435
3204	7.432935309	286500.9839
3205	7.417129374	286438.4549
3206	7.4571742	286436.2865
3207	7.459522782	286435.0433
3208	7.45485067	286431.8954
3209	7.454257411	286425.4065
3210	7.476010199	286405.0651
3211	7.476437638	286394.9066
3212	7.475192919	286392.0599
3213	7.45567154	286387.9573
3214	7.456465375	286384.1179
3215	7.462562024	286371.9331
3216	7.477454401	286355.4735
3217	7.448067757	286351.8258
3218	7.439924046	286335.4448
3219	7.428957544	286323.9947
3220	7.432078781	286311.2295
3221	7.420117878	286290.7302
3222	7.419069092	286288.5274
3223	7.426346546	286286.4043
3224	7.424267286	286284.4896
3225	7.429528836	286275.7101
3226	7.442520918	286270.4401
3227	7.421284176	286270.0794
3228	7.418184449	286253.8346
3229	7.419168008	286249.1968
3230	7.423999626	286243.9559
3231	7.430106432	286234.5493
3232	7.419392372	286228.2922
3233	7.420981775	286204.3848
3234	7.410147631	286194.5354
3235	7.408544958	286188.0036
3236	7.406263241	286176.701
3237	7.394090933	286155.9014
3238	7.393166863	286148.1963
3239	7.397361162	286110.5446
3240	7.401055218	286103.2229
3241	7.410992761	286092.5872
3242	7.415443874	286091.3643
3243	7.41737147	286089.7984
3244	7.408174511	286082.8229
3245	7.003802793	286033.0536
3246	7.018728465	286025.37
3247	7.017831795	286002.9918
3248	7.014879482	285994.3005
3249	7.005879316	285992.8884
3250	7.008220401	285983.6016
3251	7.019265211	285971.3281
3252	7.007375172	285961.9844
3253	7.007725548	285959.7502
3254	7.043221707	285959.3746
3255	7.045465787	285958.2604
3256	7.029949817	285954.3223
3257	7.032176702	285950.1443
3258	7.059478091	285946.7995
3259	7.045341077	285943.4248
3260	7.045014332	285935.1062
3261	7.04269819	285906.9554
3262	7.06382774	285903.0591
3263	7.063615938	285902.6628
3264	7.065063126	285896.4541
3265	7.064041309	285895.2125
3266	7.06732767	285892.2214
3267	7.059426327	285881.5358
3268	7.058817301	285874.5173
3269	7.052586131	285856.0905
3270	7.051674439	285852.75
3271	7.017731803	285812.1656
3272	7.01916479	285810.7563
3273	7.044837658	285803.7663
3274	7.053412882	285792.7472
3275	7.05987854	285787.4983
3276	7.063320138	285763.6914
3277	7.068716124	285739.6441
3278	7.083955214	285718.9778
3279	7.088252374	285704.9799
3280	7.092859331	285696.1337
3281	7.041799551	285671.8019
3282	7.032635754	285666.692
3283	7.033951607	285637.025
3284	7.045851516	285620.9899
3285	7.060832111	285617.4584
3286	7.044930637	285603.3641
3287	7.039050024	285578.1998
3288	7.046552789	285572.3641
3289	7.053104574	285564.9627
3290	7.051965456	285564.8174
3291	7.057092585	285564.5233
3292	7.06378699	285538.2162
3293	7.052067313	285529.7327
3294	7.061989851	285527.5593
3295	7.064618744	285518.4596
3296	7.060609275	285501.0721
3297	7.07064885	285499.3292
3298	7.067902912	285484.6417
3299	7.069863276	285480.0143
3300	7.075465688	285429.5507
3301	7.075036904	285425.4927
3302	7.051277261	285405.9445
3303	7.056729808	285398.3193
3304	7.062803871	285397.5933
3305	7.062433894	285379.5977
3306	7.059287886	285361.9595
3307	7.066013141	285341.2815
3308	7.037321772	285306.2332
3309	7.026680214	285293.0813
3310	7.034618572	285276.5329
3311	7.034994946	285270.7179
3312	7.033721707	285260.3378
3313	7.022947931	285244.0604
3314	7.021669251	285239.6878
3315	7.275019394	285234.8505
3316	7.296336231	285216.9753
3317	7.305731185	285209.2037
3318	7.313522944	285201.9552
3319	7.313414097	285183.4065
3320	7.323366807	285182.9764
3321	7.327895404	285167.8431
3322	7.323407413	285139.2085
3323	7.326703785	285130.5109
3324	7.323677783	285091.7953
3325	7.487231117	285085.1629
3326	7.441302446	285065.5169
3327	7.444082289	285064.8012
3328	7.44400378	285062.37
3329	7.446559984	285062.2149
3330	7.441101912	285048.7928
3331	7.442253742	285041.3946
3332	7.445107682	285039.6912
3333	7.461086604	285031.296
3334	7.442368354	285017.4186
3335	7.446301242	285000.5291
3336	7.451463795	284987.3576
3337	7.453153166	284978.7629
3338	7.448173191	284962.8113
3339	7.444021706	284935.9332
3340	7.447065684	284932.7717
3341	7.445808144	284930.851
3342	7.461085939	284900.5361
3343	7.445671294	284870.6963
3344	7.448022194	284830.7163
3345	7.416805433	284825.22
3346	7.416098994	284805.651
3347	7.411391316	284804.8344
3348	7.415626718	284799.0848
3349	7.419536995	284786.2622
3350	7.420364945	284785.6966
3351	7.415461395	284780.2273
3352	7.412699948	284780.0372
3353	7.419466953	284770.7255
3354	7.417962929	284769.8478
3355	7.404489038	284766.8458
3356	7.398840908	284719.081
3357	7.408387013	284713.4814
3358	7.419524761	284706.2542
3359	7.417774405	284696.6232
3360	7.419560717	284688.9952
3361	7.427640125	284674.8128
3362	7.418631049	284668.3569
3363	7.422701159	284661.0517
3364	7.42447266	284659.7183
3365	7.42485965	284655.567
3366	7.411665152	284651.8973
3367	7.420301926	284646.8911
3368	7.417433909	284645.4795
3369	7.41700113	284641.6538
3370	7.412437631	284627.9972
3371	7.390520988	284623.9531
3372	7.394527089	284622.6607
3373	7.376669997	284617.327
3374	7.374331047	284605.6926
3375	7.375386728	284600.8929
3376	7.350551277	284598.6034
3377	7.348790084	284595.2782
3378	7.347733073	284593.4466
3379	7.346888844	284593.0869
3380	7.350316471	284578.9576
3381	7.379147879	284573.5089
3382	7.352223304	284571.7193
3383	7.367903208	284563.7637
3384	7.364612278	284558.1975
3385	7.362226281	284552.0285
3386	7.366275555	284544.3826
3387	7.394681884	284537.5941
3388	7.393420614	284532.9143
3389	7.394039775	284526.5752
3390	7.37462016	284519.851
3391	7.31679536	284511.8803
3392	7.330893997	284508.8871
3393	7.326254828	284477.4672
3394	7.321239952	284471.0119
3395	7.308633921	284457.5311
3396	7.303657854	284454.5089
3397	7.298331693	284444.8902
3398	7.346582708	284440.2166
3399	7.355438032	284435.7903
3400	7.357595152	284434.153
3401	7.360103284	284403.8267
3402	7.343041163	284395.1104
3403	7.3361312	284389.7607
3404	7.333166504	284374.9211
3405	7.330584169	284346.2891
3406	7.326560188	284339.1647
3407	7.336348131	284328.9649
3408	7.331710569	284322.3954
3409	7.34382919	284309.8201
3410	7.303728847	284292.6339
3411	7.304406086	284292.0166
3412	7.301180715	284282.4939
3413	7.302153454	284278.1698
3414	7.310012143	284274.6867
3415	7.308776298	284262.9271
3416	7.312392882	284258.758
3417	7.359010589	284240.1713
3418	7.359658651	284239.4491
3419	7.34192934	284237.4524
3420	7.336678777	284235.3833
3421	7.346990085	284227.5668
3422	7.348611714	284220.1644
3423	7.348366999	284206.6196
3424	7.356562211	284191.8083
3425	7.354335033	284173.2998
3426	7.34672397	284167.4035
3427	7.344628712	284162.7041
3428	7.353123605	284153.3663
3429	7.350746703	284145.8523
3430	7.35717901	284143.8228
3431	7.341808511	284134.7106
3432	7.343636306	284133.1807
3433	7.34035315	284120.3378
3434	7.33694897	284101.3561
3435	7.341296647	284099.86
3436	7.345716546	284093.6278
3437	7.350055163	284086.0101
3438	7.345091252	284077.3813
3439	7.358842115	284063.332
3440	7.366633748	284049.01
3441	7.335683495	284044.8296
3442	7.343507994	284013.6353
3443	7.343477051	284012.1931
3444	7.340330782	284007.2958
3445	7.333983689	284005.2289
3446	7.326980768	284001.9034
3447	7.329548766	283995.7013
3448	7.327340948	283988.741
3449	7.324317591	283988.1867
3450	7.322115703	283983.6913
3451	7.330105224	283972.9533
3452	7.326281063	283970.6521
3453	7.296983433	283960.2223
3454	7.336505427	283942.8261
3455	7.355128183	283918.2301
3456	7.357409563	283906.3953
3457	7.369235508	283904.8402
3458	7.336490124	283898.3903
3459	7.335345921	283894.0086
3460	7.341970439	283891.3107
3461	7.336413884	283885.0492
3462	7.336341865	283884.9039
3463	7.336199949	283849.4634
3464	7.330487655	283830.8217
3465	7.318112873	283829.6498
3466	7.302984029	283824.119
3467	7.307515672	283819.5814
3468	7.311292359	283810.1358
3469	7.285837614	283803.2545
3470	7.268899574	283786.0047
3471	7.231590124	283784.9188
3472	7.233932803	283782.5647
3473	7.229683593	283775.0919
3474	7.220102881	283754.7365
3475	7.207502769	283752.7409
3476	7.211438029	283751.4051
3477	7.209063323	283740.6617
3478	7.229215406	283728.7778
3479	7.217913453	283717.2139
3480	7.220358143	283713.5011
3481	7.224800995	283712.3961
3482	7.504313496	283700.474
3483	7.491266236	283692.125
3484	7.490234884	283681.1823
3485	7.488811185	283680.2481
3486	7.488441467	283673.2817
3487	7.499849885	283665.0599
3488	7.525266771	283656.4293
3489	7.509093438	283650.638
3490	7.555722051	283645.6943
3491	7.566620216	283632.1645
3492	7.574479124	283629.4156
3493	7.505736671	283625.1231
3494	7.526676597	283609.7746
3495	7.543371896	283603.6788
3496	7.543282779	283602.9508
3497	7.542612835	283595.8024
3498	7.51113718	283586.1193
3499	7.518591667	283579.2043
3500	7.521872229	283578.4606
3501	7.518200178	283573.9573
3502	7.520601427	283573.1263
3503	7.515325679	283568.9752
3504	7.515774017	283566.8367
3505	7.545618283	283565.1186
3506	7.542279953	283559.7704
3507	7.548631311	283536.7855
3508	7.57527877	283517.0317
3509	7.592809437	283513.9125
3510	7.590284258	283504.0014
3511	7.59231903	283498.5753
3512	7.590129442	283495.9877
3513	7.59015428	283491.2549
3514	7.590181191	283478.6024
3515	7.57264873	283475.6805
3516	7.576794063	283471.37
3517	7.558669198	283459.6806
3518	7.562281346	283438.1035
3519	7.566536553	283432.1885
3520	7.570575532	283431.9738
3521	7.583055031	283419.8145
3522	7.5706078	283412.6331
3523	7.560533481	283411.1965
3524	7.563186034	283409.333
3525	7.567373793	283394.1332
3526	7.552728163	283374.8413
3527	7.537958818	283359.1105
3528	7.540123342	283354.5794
3529	7.543552469	283351.4459
3530	7.540243442	283324.0642
3531	7.531724476	283322.9188
3532	7.538252807	283320.4521
3533	7.903363523	283317.2078
3534	7.894419364	283314.8895
3535	7.902123587	283302.6165
3536	7.902727855	283279.9043
3537	7.89415629	283278.2065
3538	7.909163759	283245.567
3539	7.913832147	283212.6061
3540	7.903927701	283205.4834
3541	7.877640132	283199.0596
3542	7.889864005	283194.548
3543	7.870908208	283193.4006
3544	7.859768748	283187.4797
3545	7.861158493	283186.2273
3546	7.857336792	283181.4227
3547	7.865149629	283167.4682
3548	7.863019891	283167.0489
3549	7.872303312	283140.0726
3550	7.873275888	283134.4089
3551	7.872778195	283102.4682
3552	7.875713644	283100.1768
3553	7.875643897	283096.7855
3554	7.877440231	283091.7487
3555	7.870022595	283081.4007
3556	7.856108567	283076.4475
3557	7.864090558	283074.9794
3558	7.839514258	283069.6403
3559	7.83644565	283063.4669
3560	7.830904799	283061.9785
3561	7.822941126	283053.2035
3562	7.830474731	283052.5138
3563	7.840943496	283051.8588
3564	7.837520771	283042.6431
3565	7.835628014	283035.3449
3566	7.847732983	283030.6185
3567	7.846097069	283017.1907
3568	7.833208318	283014.636
3569	7.88879944	283002.8166
3570	7.908641062	282989.6279
3571	7.914371791	282982.4505
3572	7.872239541	282979.0332
3573	7.856081763	282975.4668
3574	7.844239009	282972.1968
3575	7.843786682	282959.4251
3576	7.871183101	282928.0969
3577	7.871300278	282927.5143
3578	7.828876285	282903.0027
3579	7.840406096	282889.9353
3580	7.834187692	282884.5818
3581	7.823918061	282850.6122
3582	7.824675396	282848.2704
3583	7.823309773	282833.0548
3584	7.820390615	282830.0415
3585	7.835756544	282826.1305
3586	7.803898813	282747.8521
3587	7.813680424	282744.474
3588	7.81153882	282734.8169
3589	7.829901081	282717.8076
3590	7.827717471	282707.7646
3591	7.832407422	282695.6159
3592	7.826244622	282686.1907
3593	8.165470519	282681.5681
3594	8.171025703	282670.2327
3595	8.162749456	282658.0431
3596	8.162031401	282655.8326
3597	8.156044698	282653.1762
3598	8.190657836	282641.1085
3599	8.216735211	282601.3299
3600	8.221719495	282597.7579
3601	8.214085137	282586.1972
3602	8.217651133	282568.5684
3603	8.19488026	282561.8568
3604	8.188098062	282560.2089
3605	8.188236925	282550.451
3606	8.19683498	282545.0238
3607	8.197507845	282541.6056
3608	8.186266358	282528.9185
3609	8.196549645	282517.9957
3610	8.206728551	282515.9869
3611	8.205138892	282497.2571
3612	8.202990515	282497.0881
3613	8.174202747	282489.2268
3614	8.175376327	282487.8808
3615	8.143389236	282481.2511
3616	8.147275404	282480.6442
3617	8.12771001	282476.6141
3618	8.125981168	282471.5722
3619	8.139358303	282457.444
3620	8.14611831	282431.9253
3621	8.139474503	282420.9297
3622	8.162005161	282404.1763
3623	8.151521795	282398.425
3624	8.151886714	282395.5462
3625	8.147531801	282393.7781
3626	8.143318221	282391.7385
3627	8.142359878	282387.3206
3628	8.142178826	282386.256
3629	8.162895088	282360.3917
3630	8.160446579	282359.8268
3631	8.135839601	282350.607
3632	8.13623409	282342.9825
3633	8.14464495	282331.3005
3634	8.128493363	282329.4946
3635	8.121343238	282326.5694
3636	8.119207602	282305.0123
3637	8.134086293	282291.6954
3638	8.146687675	282285.2465
3639	8.108956612	282281.6166
3640	8.11032305	282279.0331
3641	8.11440296	282264.1549
3642	8.125714283	282256.8103
3643	8.113396277	282250.2587
3644	8.111935762	282243.4487
3645	8.111926097	282238.7796
3646	8.11252049	282236.1366
3647	8.112620833	282233.5346
3648	8.112326484	282222.4191
3649	8.09534797	282217.699
3650	8.113002493	282213.2098
3651	8.111748026	282203.4109
3652	8.163294539	282200.7192
3653	8.16106688	282198.3395
3654	8.14340405	282193.7092
3655	8.102167578	282177.0048
3656	8.100304597	282175.8181
3657	8.095128533	282173.7557
3658	8.094121693	282165.3648
3659	8.089913075	282156.1255
3660	8.096887733	282151.3753
3661	8.096367553	282146.4462
3662	8.09993182	282138.783
3663	8.107252479	282132.5087
3664	8.106190916	282125.9798
3665	8.095282709	282118.0083
3666	8.099257415	282112.4539
3667	8.094467287	282105.1531
3668	8.109645551	282097.3307
3669	8.107827312	282090.3097
3670	8.121498869	282087.8023
3671	8.096427489	282083.123
3672	8.098142328	282082.3892
3673	8.104292909	282081.8305
3674	8.123362155	282055.38
3675	8.121888657	282051.2332
3676	8.136603254	282042.413
3677	8.167122093	282031.925
3678	8.163393983	282022.7966
3679	8.163174245	282014.4964
3680	8.118417023	282011.6089
3681	8.121572605	282005.0217
3682	8.128537635	281999.124
3683	8.124743876	281995.8123
3684	8.131767078	281994.2008
3685	8.137657359	281990.6354
3686	8.11091624	281986.1197
3687	8.112298588	281982.1559
3688	8.115991198	281979.3613
3689	8.126263508	281956.6486
3690	8.111149353	281951.2671
3691	8.115946014	281942.4623
3692	8.105418478	281925.677
3693	8.116674738	281909.2929
3694	8.107433424	281877.4879
3695	8.123777469	281867.7377
3696	8.120963992	281862.1089
3697	8.126315028	281859.8277
3698	8.158888629	281855.5589
3699	8.131636072	281847.1803
3700	8.141122447	281839.9523
3701	8.140183347	281834.5696
3702	8.143352846	281828.8364
3703	8.146311829	281828.1891
3704	8.154408881	281824.5841
3705	8.151703042	281822.2515
3706	8.159903508	281817.242
3707	8.137883241	281788.4686
3708	8.134169088	281778.2226
3709	8.130695312	281768.5953
3710	8.123707251	281764.2444
3711	8.120445034	281750.6474
3712	8.11561207	281750.0846
3713	8.119333744	281749.1057
3714	8.111583802	281743.9161
3715	8.117128973	281726.7161
3716	8.107997129	281723.7481
3717	8.097569488	281713.9926
3718	8.095454871	281696.6836
3719	8.111365852	281689.5946
3720	8.103777068	281660.1069
3721	8.094055665	281658.4758
3722	8.091529718	281654.6182
3723	8.083494558	281640.1479
3724	8.087247106	281634.9689
3725	8.086215767	281624.9176
3726	8.088646344	281608.2
3727	8.068827901	281603.6232
3728	8.08146205	281600.6686
3729	8.091064509	281578.7561
3730	8.091792705	281575.9488
3731	8.104881273	281569.8844
3732	8.113327741	281568.9787
3733	8.106020101	281564.0347
3734	8.08935768	281559.9985
3735	8.110875002	281543.6765
3736	8.108452275	281533.8824
3737	8.108497651	281532.8267
3738	8.109175123	281530.3241
3739	8.120748017	281524.1557
3740	8.120701934	281523.1625
3741	8.115289848	281514.179
3742	8.163082068	281485.0334
3743	8.163307113	281474.8634
3744	8.162027404	281473.2426
3745	8.140143182	281465.9069
3746	8.145814933	281462.2265
3747	8.150223501	281457.1633
3748	8.156050472	281453.0481
3749	8.158670368	281444.9854
3750	8.162995162	281443.2911
3751	8.155680281	281440.1113
3752	8.180501896	281426.901
3753	8.177491446	281420.5469
3754	8.176689453	281406.8966
3755	8.170080197	281396.9332
3756	8.171451424	281388.0509
3757	8.180659635	281381.331
3758	8.151826715	281374.289
3759	8.157563673	281370.5299
3760	8.148506445	281368.541
3761	8.170130644	281367.233
3762	8.226547778	281362.0827
3763	8.227823174	281358.1508
3764	8.209683919	281351.8121
3765	8.235973656	281337.1916
3766	8.254675827	281325.6194
3767	8.212905875	281319.6406
3768	8.208967846	281308.5318
3769	8.194733729	281292.936
3770	8.249651795	281288.8454
3771	8.247840614	281281.5439
3772	8.233120611	281279.4412
3773	8.207282141	281234.7773
3774	8.189938746	281229.0542
3775	8.255081372	281223.9449
3776	8.256341511	281223.5133
3777	8.251942357	281221.1454
3778	8.253578313	281209.3296
3779	8.258739773	281203.2142
3780	8.252170298	281199.8547
3781	8.25356795	281198.0387
3782	8.258310359	281189.9375
3783	8.214429133	281173.9291
3784	8.238436109	281165.7044
3785	8.226404536	281155.0212
3786	8.235938414	281142.4505
3787	8.23426974	281141.6545
3788	8.244214466	281139.2077
3789	8.247010316	281138.4641
3790	8.246686685	281134.4375
3791	8.248819685	281126.2123
3792	8.246367378	281122.3757
3793	8.245986869	281116.3991
3794	8.124879683	281109.4359
3795	8.113617002	281105.1867
3796	8.115694135	281104.1121
3797	8.117103916	281101.8559
3798	8.113959315	281098.2229
3799	8.114603235	281097.0744
3800	8.150415149	281092.2233
3801	8.150894127	281055.2959
3802	8.158717106	281045.3836
3803	8.155409876	281025.2761
3804	8.142234005	281010.3852
3805	8.15160825	281006.7746
3806	8.205908279	280996.6371
3807	8.21040978	280993.3813
3808	8.201231542	280990.2446
3809	8.228958688	280976.4766
3810	8.197574526	280975.0357
3811	8.198654217	280970.7517
3812	8.206634005	280966.3326
3813	8.242093381	280956.6777
3814	8.242655225	280938.6494
3815	8.242232125	280928.5222
